order_id_new,order_try_id_new,calc_created,metered_price,upfront_price,distance,duration,gps_confidence,entered_by,b_state,dest_change_number,prediction_price_type,predicted_distance,predicted_duration,change_reason_pricing,ticket_id_new,rider_app_version,order_state,order_try_state,driver_app_version,driver_device_uid_new,device_name,us_indicator,overpaid_ride_ticket,fraud_score
2838,2838,43890.50759,26325.24,,12208,7547,0,client,finished,1,prediction,8822,1638,driver_waypoint_changed,4634,CA.5.36,finished,finished,DA.4.41,1092,TECNO F3,0,0,
2835,2835,43890.39302,19.79,,24185,2789,1,client,finished,2,upfront_destination_changed,14098,1309,client_destination_changed,1356,CI.4.19,finished,finished,DA.4.34,1328,Samsung SM-A750FN,1,0,-129
3796,3796,43900.69146,6990.1,,9123,2616,0,client,finished,1,prediction,9123,1771,,860,CA.5.44,finished,finished,DA.4.42,389,TECNO F3,0,0,
3794,3794,43900.65014,3,3.1,2369,292,1,client,finished,1,upfront,2336,350,,921,CA.5.46,finished,finished,DI.3.36,232,"iPhone11,8",1,0,-1598
3992,3992,43902.76038,48154.76,,17845,15601,0,client,finished,1,prediction,7221,1513,,1198,CA.5.40,finished,finished,DA.4.42,1364,Samsung SM-G935F,0,0,
3461,3461,43897.16394,4.75,4.8,1390,285,1,client,finished,1,upfront,1224,152,,521,CA.5.46,finished,finished,DA.4.22,696,Xiaomi Mi A1,1,0,-10
2647,2647,43888.7239,6000,,30,35,1,client,finished,1,prediction,8601,1425,,4548,CI.4.19,finished,finished,DA.4.39,1359,Samsung SM-G935F,0,0,-162
1719,1719,43879.57387,11494.02,,7325,1853,1,client,finished,1,prediction,5246,787,,3313,CI.4.14,finished,finished,DA.4.35,264,Samsung SM-A8000,0,0,-1910
113,113,43863.8872,10.16,10.3,11951,971,1,client,finished,1,upfront,11993,1017,,1534,CA.5.42,finished,finished,DA.4.31,574,HUAWEI MYA-L41,1,0,-280
529,529,43868.57553,11.89,13.1,10244,1169,1,client,finished,1,upfront,10694,1408,,1986,CA.5.42,finished,finished,DA.4.37,1848,Xiaomi Mi A2,1,0,
901,901,43871.79654,6000,18000,0,0,0,client,finished,1,upfront,13170,2621,,2385,CA.5.43,finished,finished,DA.4.37,998,TECNO MOBILE LIMITED TECNO B1,0,0,
1422,1422,43876.32104,4.51,3.5,7304,753,1,client,finished,1,upfront,5328,568,,2907,CI.4.12,finished,finished,DA.4.39,351,Samsung SM-A320FL,1,0,-452
1709,1709,43879.49534,10.36,7.1,15336,1502,1,client,finished,1,upfront,9169,1182,,3322,CI.4.16,finished,finished,DA.4.39,490,Xiaomi Redmi 4X,1,0,0
1765,1765,43880.17041,5.04,5.2,6731,598,1,client,finished,1,upfront,6960,626,,3374,CA.5.44,finished,finished,DA.4.39,2139,Samsung SM-J610FN,1,0,
1537,1537,43877.43727,19.54,16.8,31742,2224,1,driver,finished,3,upfront,29752,1467,,3052,CA.5.40,finished,finished,DA.4.37,887,Samsung SM-G930F,1,0,-354
1879,1879,43881.49096,14435.76,,10022,2137,0,client,finished,1,prediction,8749,1642,,3524,CA.5.36,finished,finished,DA.4.31,1196,TECNO MOBILE LIMITED TECNO B1p,0,1,
1768,1768,43880.23522,10604.2,,19292,927,0,client,finished,1,prediction,4380,1041,,3680,CA.5.44,finished,finished,DA.4.39,409,ITEL MOBILE LIMITED itel A23A,0,1,
1882,1882,43881.56256,39298.5,,23038,6237,1,client,finished,1,prediction,10390,1858,,3527,CA.5.36,finished,finished,DA.4.39,662,INFINIX MOBILITY LIMITED Infinix X650B,0,0,
2169,2169,43883.60087,8.25,6.3,10944,1012,1,client,finished,1,upfront,10758,1074,,3819,CA.5.44,finished,finished,DA.4.39,1791,Samsung SM-N975F,1,0,0
2527,2527,43887.33809,12029.52,,6881,2366,0,client,finished,1,prediction,11244,1792,,4309,CI.4.11,finished,finished,DA.4.39,1740,TECNO MOBILE LIMITED TECNO B1p,0,0,
2994,2994,43891.82279,3.56,2.5,4114,444,1,client,finished,1,upfront,2572,270,,4808,CI.4.19,finished,finished,DA.4.42,1242,LENOVO Lenovo TB-7504X,1,0,-790
3028,3028,43892.37109,7242.24,,3180,1571,0,client,finished,1,prediction,3180,598,,4847,CI.4.19,finished,finished,DA.4.39,865,Itel W6002,0,0,
3150,3150,43894.04796,4.64,3.9,5299,677,1,client,finished,1,upfront,4218,552,,91,CA.5.44,finished,finished,DA.4.31,1771,Samsung SM-A520F,1,0,
3454,3454,43897.09339,10.2,,6915,949,1,client,finished,2,upfront_destination_changed,4173,447,client_destination_changed,455,CI.4.14,finished,finished,DA.4.39,1609,Samsung SM-T235,1,0,-410
3623,3623,43898.71462,11075.76,,6474,2047,1,client,finished,1,prediction,4973,756,,633,CA.5.30,finished,finished,DA.4.34,1551,HUAWEI DUA-L22,0,0,
3814,3814,43900.79109,5.05,4,7388,1048,1,client,finished,1,upfront,6027,714,,877,CA.5.46,finished,finished,DI.3.34,181,"iPhone6,2",1,0,-910
2770,2770,43889.8574,17486.28,,12989,2343,0,client,finished,1,prediction,8930,1636,,100,CA.5.44,finished,finished,DA.4.16,1217,Samsung SAMSUNG-SM-G900A,0,1,
3633,3633,43898.82348,4.25,4.3,11,52,1,client,finished,1,upfront,21,2,,646,CI.4.19,finished,finished,DA.4.42,635,Samsung SM-T515,1,0,-568
3436,3436,43896.99877,8922,,6445,882,0,client,finished,1,prediction,6445,820,,418,CA.5.42,finished,finished,DA.4.42,371,Samsung SAMSUNG-SM-G920A,0,0,
3846,3846,43901.26128,7,4.9,6003,1254,1,client,finished,1,upfront,4321,778,,908,CA.5.47,finished,finished,DA.4.42,2018,Samsung SM-J330F,1,0,-170
3239,3239,43895.33837,8595.72,,5252,1293,1,client,finished,1,prediction,4869,710,,516,CA.5.46,finished,finished,DA.4.16,831,Samsung SM-G611F,0,0,
3650,3650,43899.03219,2.86,2.8,2296,357,1,client,finished,1,upfront,2288,319,,696,CI.4.19,finished,finished,DA.4.42,1871,LGE LM-G710,1,0,
3941,3941,43901.90278,16.89,17.5,15761,1043,1,client,finished,1,upfront,15661,1212,,1008,CI.4.22,finished,finished,DA.4.42,1829,LENOVO Lenovo TB-7304X,1,0,-412
3957,3957,43902.25814,8.96,7.3,5119,841,1,client,finished,1,upfront,4099,653,,1018,CA.5.47,finished,finished,DA.4.42,2018,Samsung SM-J330F,1,0,-434
3764,3764,43900.39817,7.93,7.9,10765,1079,1,client,finished,1,upfront,10999,1043,,829,CI.4.22,finished,finished,DA.4.42,935,Samsung SM-A705FN,1,0,30
3727,3727,43899.80389,24086.48,,18775,1666,0,client,finished,1,prediction,10570,1619,,1031,CI.4.19,finished,finished,DA.4.42,1351,TECNO-J8,0,0,
331,331,43866.48012,21999.03,14500,14106,3683,1,client,finished,1,upfront,10101,1858,,1733,CA.5.36,finished,finished,DA.4.34,1793,HTC_D530u,0,1,
215,215,43865.29852,2.36,2.7,2135,436,1,client,finished,1,upfront,2266,589,,1840,CA.5.42,finished,finished,DA.4.37,1016,Samsung SM-J600FN,1,0,
659,659,43869.56972,59808,44000,23593,6091,0,client,finished,1,upfront,22576,2108,,2090,CI.4.14,finished,finished,DA.4.37,521,Samsung SM-C5000,0,0,
728,728,43869.97183,17.52,17.4,28902,1886,1,client,finished,1,upfront,28881,1854,,2181,CI.4.17,finished,finished,DI.3.33,210,"iPhone9,3",1,0,-202
881,881,43871.40477,6000,6000,1507,352,0,client,finished,1,upfront,3085,714,,2333,CA.5.43,finished,finished,DA.4.37,1968,TECNO MOBILE LIMITED TECNO CC7,0,0,
977,977,43872.52466,2.67,2.1,3708,413,1,client,finished,1,upfront,2586,338,,2453,CI.4.17,finished,finished,DA.4.39,2128,Samsung SM-G950F,1,0,-184
614,614,43869.06796,7.35,8.3,5735,474,1,client,finished,1,upfront,6082,649,,2500,CA.5.43,finished,finished,DI.3.33,142,"iPhone8,1",1,0,
1247,1247,43875.54723,6670.9,11000,9810,1819,0,client,finished,1,upfront,17456,2220,,2911,CA.5.44,finished,finished,DA.4.31,835,TECNO F3,0,0,
1215,1215,43875.18594,10.59,10.7,16445,1195,1,client,finished,1,upfront,16517,1229,,2817,CA.5.43,finished,finished,DI.3.33,228,"iPhone8,4",1,0,-134
406,404,43867.28549,10.7,11.2,12356,1928,1,client,finished,1,upfront,11739,2237,,2381,CA.5.42,finished,finished,DA.4.37,1620,HUAWEI BLA-L29,1,0,
1547,1547,43877.54434,4285.79,4000,6381,770,1,client,finished,1,upfront,5700,807,,3085,CA.5.43,finished,finished,DA.4.39,1110,Samsung SM-J320F,0,0,
1141,1141,43874.40528,8.13,8.2,8563,1015,1,client,finished,1,upfront,8677,1022,,2658,CA.5.26,finished,finished,DA.4.39,1877,Samsung SM-G970F,1,0,
1242,1242,43875.4937,6.92,5.6,5755,1094,1,client,finished,1,upfront,3903,972,,3200,CI.4.17,finished,finished,DA.4.37,317,Samsung SM-A750FN,1,0,-600
1356,1356,43875.99225,31510.39,27000,11390,1814,1,client,finished,1,upfront,10257,1214,,3037,CA.5.43,finished,finished,DA.4.16,1217,Samsung SAMSUNG-SM-G900A,0,0,
1982,1982,43882.39076,19.1,16.1,25094,3169,1,client,finished,1,upfront,23401,2253,,3656,CI.4.18,finished,finished,DA.4.41,1305,Google Pixel 2 XL,1,0,-1382
2828,2828,43890.36053,16826.46,,9709,3593,0,client,finished,1,prediction,9709,1601,,4615,CI.4.19,finished,finished,DA.4.37,1776,Infinix X572,0,1,
2732,2732,43889.68255,3546.8,,323,3764,0,client,finished,1,prediction,7881,1704,,182,CA.5.45,finished,finished,DA.4.39,1863,HMD Global TA-1032,0,0,
3586,3586,43898.27817,6.78,4.9,12535,993,1,client,finished,1,upfront,9068,625,,581,CA.5.46,finished,finished,DA.4.42,1617,HUAWEI VIE-L09,1,0,-562
368,368,43866.66113,5.82,6,7084,853,1,client,finished,1,upfront,6148,1084,,1779,CI.4.17,finished,finished,DA.4.39,834,Samsung SM-A705FN,1,0,-596
379,379,43866.81537,6141.24,16000,3347,887,0,client,finished,1,upfront,11992,1970,,1802,CA.5.42,finished,finished,DA.4.34,807,TECNO MOBILE LIMITED TECNO KC8,0,0,
723,723,43869.93962,6.59,6.4,7577,636,1,client,finished,1,upfront,7223,624,,2142,CI.4.17,finished,finished,DA.4.39,2012,Samsung SM-A750FN,1,0,-11
210,210,43865.26696,6.84,5.1,9456,863,1,client,finished,1,upfront,6548,655,,1839,CI.4.17,finished,finished,DA.4.37,991,HUAWEI MAR-LX1A,1,0,
628,628,43869.1765,4.5,4.5,1683,198,1,client,finished,1,upfront,1658,272,,2062,CI.4.17,finished,finished,DA.4.37,737,HTC Desire 650,1,0,
1009,1009,43872.88368,42.78,15.9,23644,4790,1,client,finished,1,upfront,11215,1170,,2576,CI.4.17,finished,finished,DA.4.39,1005,HUAWEI ANE-LX1,1,0,-1024
1098,1098,43873.78201,3854.2,3500,5400,1085,1,client,finished,1,upfront,4829,913,,2605,CA.5.42,finished,finished,DA.4.39,943,TECNO MOBILE LIMITED TECNO BA2,0,0,
1000,1000,43872.74686,5.11,,4745,958,1,client,finished,12,upfront_destination_changed,3813,613,client_destination_changed,2478,CI.4.11,finished,finished,DA.4.39,1639,Samsung SM-G920F,1,0,
1551,1551,43877.6225,2.99,3.2,3297,345,1,client,finished,1,upfront,3387,405,,3098,CA.5.43,finished,finished,DA.4.39,97,Samsung SM-G930F,1,0,-104
1881,1881,43881.48843,4.36,4.2,4663,673,1,client,finished,1,upfront,4705,592,,3525,CI.4.18,finished,finished,DA.4.39,673,Samsung SM-A500FU,1,0,-1122
1651,1651,43878.68681,6856.6,,10135,1844,1,client,finished,1,prediction,10752,2181,,3220,CI.4.18,finished,finished,DA.4.39,1260,TECNO F3,0,0,
1127,1127,43874.29532,16.18,16.2,21020,2678,1,client,finished,1,upfront,21044,2686,,2927,CA.5.43,finished,finished,DA.4.37,700,Samsung SM-J510FN,1,0,0
1240,1240,43875.52507,52125.26,8000,84420,6252,0,client,finished,4,upfront,10791,2016,client_destination_changed,3273,CA.5.43,finished,finished,DA.4.39,1863,HMD Global TA-1032,0,0,
2075,2075,43882.9192,8.18,10.7,17390,811,1,client,finished,1,upfront,17693,1055,,3956,CA.5.44,finished,finished,DA.4.37,889,Xiaomi Redmi Note 8T,1,0,-320
2086,2086,43882.99282,7.03,7.5,9181,985,1,client,finished,1,upfront,10001,1053,,4114,CA.5.44,finished,finished,DA.4.39,633,Samsung SM-A530F,1,0,-390
2559,2559,43887.68127,5626.8,,8227,1514,1,client,finished,1,prediction,7621,1358,,4346,CA.5.43,finished,finished,DA.4.41,475,Itel S12,0,0,
1727,1728,43879.6548,17223.78,,13124,2136,0,client,finished,1,prediction,9689,1706,,4099,CA.5.44,finished,finished,DA.4.39,687,TECNO-C9,0,0,-226
2676,2676,43889.24123,11573.04,,6763,2176,0,client,finished,2,prediction,6763,1538,client_destination_changed,4500,CI.4.19,finished,finished,DA.4.41,277,TECNO K7,0,0,
167,167,43864.66476,42641.48,18500,29475,2495,0,client,finished,1,upfront,14483,2058,,1562,CA.5.36,finished,finished,DA.4.37,1197,TECNO MOBILE LIMITED TECNO B1p,0,0,
393,393,43867.01991,18.68,16.1,31870,1860,0,client,finished,1,upfront,26696,1680,,1977,CI.4.17,finished,finished,DA.4.34,339,Samsung SM-G531F,1,0,-1452
788,788,43870.51854,6.93,7.7,9430,902,1,client,finished,1,upfront,10306,1058,,2218,CA.5.43,finished,finished,DA.4.34,1105,BullittGroupLimited S60,1,0,
768,768,43870.43895,118077.46,108500,43188,4349,1,client,finished,1,upfront,39228,2533,,2194,CI.3.67,finished,finished,DI.3.33,234,"iPhone6,1",0,0,-4664
292,292,43865.80534,3.32,3.1,3436,456,1,client,finished,1,upfront,3258,405,,1684,CA.5.42,finished,finished,DA.4.37,324,Samsung SM-J610FN,1,0,-530
781,781,43870.49105,7412.45,8000,4363,892,1,client,finished,1,upfront,5011,766,,2232,CA.5.27,finished,finished,DA.4.37,1776,Infinix X572,0,0,
1318,1317,43875.83459,9.07,8.9,17607,1285,1,client,finished,1,upfront,16870,1331,,2838,CA.5.43,finished,finished,DA.4.39,860,Samsung SM-G950F,1,0,-1108
1397,1397,43876.12101,3.98,3.8,3125,407,1,client,finished,1,upfront,2911,384,,2900,CA.5.43,finished,finished,DA.4.39,1888,HUAWEI POT-LX1,1,0,
1702,1702,43879.48703,21315.48,,8209,6778,1,client,finished,1,prediction,748,173,,3302,CA.5.44,finished,finished,DA.4.34,756,OPPO A37fw,0,0,
1214,1214,43875.23091,50771.74,,31361,5292,0,client,finished,2,upfront_destination_changed,10688,1360,client_destination_changed,2742,CA.5.04,finished,finished,DA.4.34,1261,TECNO-L8,0,1,
1979,1979,43882.35719,3.77,3.1,4797,834,1,client,finished,1,upfront,3435,723,,3640,CA.5.44,finished,finished,DA.4.37,809,HUAWEI KOB-L09,1,0,-10
2001,2001,43882.51947,20073.54,,15090,2689,0,client,finished,1,prediction,14060,1983,,3654,CA.5.04,finished,finished,DA.4.39,476,TECNO MOBILE LIMITED TECNO B1p,0,0,
1570,1570,43877.87641,18821.8,16000,29516,4574,1,client,finished,1,upfront,26176,3471,,3741,CA.5.40,finished,finished,DA.4.35,345,TECNO-W5,0,0,
2208,2208,43883.84926,21468.02,,16615,2123,1,client,finished,1,prediction,17065,2416,,3982,CA.5.36,finished,finished,DA.4.41,373,TECNO MOBILE LIMITED TECNO CF7,0,0,
1698,1698,43879.4164,37948.46,,25697,3179,1,client,finished,5,prediction,25346,2138,client_destination_changed,3390,CA.5.43,finished,finished,DA.4.39,617,TECNO MOBILE LIMITED TECNO CC7,0,0,
2240,2240,43884.01041,6.39,7.1,5045,564,1,client,finished,1,upfront,5852,630,,3964,CI.4.18,finished,finished,DA.4.31,1061,Samsung SM-J730F,1,0,-290
2236,2236,43883.99223,3.25,18.5,1265,250,1,client,finished,1,upfront,22771,1604,,3886,CI.4.17,finished,finished,DA.4.39,1448,HUAWEI CAN-L11,1,0,-66
2565,2565,43887.70826,2.5,2.5,1189,166,1,client,finished,1,upfront,1335,266,,4350,CI.4.19,finished,finished,DI.3.36,33,"iPhone9,3",1,0,
3394,3394,43896.77367,7.4,6.7,10763,870,1,client,finished,1,upfront,8777,899,,375,CI.4.17,finished,finished,DI.3.37,126,"iPhone8,4",1,0,
3801,3801,43900.70918,4.82,4,6207,595,1,client,finished,1,upfront,4014,626,,859,CA.5.46,finished,finished,DA.4.42,1202,HUAWEI WAS-LX1,1,0,-1804
3310,3310,43895.938,6000,,1947,401,1,client,finished,1,prediction,21383,2403,,364,CA.5.44,finished,finished,DA.4.30,806,Samsung SM-G532F,0,1,
4127,4127,43903.71862,15389.46,,9908,2711,1,client,finished,1,prediction,8991,1799,,1247,CI.4.00,finished,finished,DA.4.42,1840,Samsung SM-G950F,0,0,
2299,2299,43884.5434,30861.5,,20841,3555,1,client,finished,1,prediction,17134,2383,,3979,CI.4.16,finished,finished,DA.4.39,1599,TECNO K7,0,1,
4013,4013,43902.7397,3.72,3.6,4054,383,1,client,finished,1,upfront,4068,339,,1263,CA.5.44,finished,finished,DA.4.42,1044,Samsung SM-J600FN,1,0,-642
3455,3455,43897.11262,12.11,7,12439,2481,1,client,finished,1,upfront,9457,923,,1362,CA.5.46,finished,finished,DA.4.42,2131,HUAWEI ANE-LX1,1,0,-504
421,421,43867.42838,3.93,4,3701,659,1,client,finished,1,upfront,3848,651,,1842,CI.4.17,finished,finished,DA.4.37,1877,Samsung SM-G970F,1,0,-578
509,509,43868.37639,6000,16000,0,34,1,client,finished,1,upfront,10545,1941,,1934,CI.4.17,finished,finished,DA.4.37,1601,TECNO MOBILE LIMITED TECNO CF7,0,0,-2430
676,676,43869.62233,6000,6000,1701,266,1,client,finished,1,upfront,2544,579,,2098,CI.4.09,finished,finished,DA.4.37,1651,TECNO MOBILE LIMITED TECNO B1p,0,0,
782,782,43870.48153,6000,6500,1050,148,1,client,finished,1,upfront,4228,622,,2201,CI.4.14,finished,finished,DA.4.39,1900,Alps F9 Pro,0,0,
878,878,43871.40852,18.23,17.9,36526,2738,1,client,finished,1,upfront,36813,2498,,2350,CA.5.43,finished,finished,DA.4.39,1867,Xiaomi Redmi 4X,1,0,0
936,936,43871.97559,6.69,7,9316,825,1,client,finished,1,upfront,9249,960,,2451,CI.4.18,finished,finished,DA.4.34,2021,Xiaomi Redmi 7,1,0,
1011,1011,43872.84646,3.99,2.8,6447,623,1,client,finished,1,upfront,4164,380,,2495,CA.5.42,finished,finished,DA.4.39,1489,Samsung SM-J530F,1,0,-322
835,835,43870.91603,3.2,3,2818,301,1,client,finished,1,upfront,2713,240,,2582,CI.4.17,finished,finished,DA.4.37,1616,Sony F3211,1,0,
997,997,43872.7315,5.11,5.4,3699,447,1,client,finished,1,upfront,4291,427,,2557,CI.4.14,finished,finished,DA.4.39,2132,Samsung SM-A505FN,1,0,-1751
1179,1179,43874.71192,10.67,6.7,12407,1907,1,client,finished,1,upfront,6008,1399,,2737,CI.4.18,finished,finished,DA.4.37,1555,Samsung SM-G930F,1,0,0
1343,1343,43875.94649,33615.5,36500,11162,1343,1,client,finished,1,upfront,12298,1464,,2852,CI.4.17,finished,finished,DA.4.39,571,Samsung SM-G900H,0,0,
1298,1298,43875.73627,3.65,3.6,3313,368,1,client,finished,1,upfront,3224,370,,2814,CA.5.40,finished,finished,DA.4.39,1227,HUAWEI MAR-LX1A,1,0,-738
1416,1416,43876.25686,6.84,5.7,6622,1340,0,client,finished,1,upfront,7346,742,,2894,CA.5.44,finished,finished,DA.4.39,1661,Samsung SM-A405FN,1,0,
1592,1592,43878.05883,8120.76,9000,5787,769,0,client,finished,1,upfront,6602,953,,3142,CA.5.38,finished,finished,DA.4.10,1737,TECNO MOBILE LIMITED TECNO B1,0,0,
1834,1834,43880.8124,26459.5,,15820,5535,1,client,finished,1,prediction,10770,1763,,3451,CI.4.17,finished,finished,DA.4.39,898,HMD Global Nokia 2.2,0,0,
1465,1465,43876.77157,18.39,14.2,8942,2094,1,client,finished,1,upfront,8583,1267,,3522,CI.4.17,finished,finished,DA.4.34,1602,Xiaomi MI 8,1,0,-214
1992,1992,43882.45517,75220.74,,47610,4388,0,client,finished,1,prediction,48402,3396,,3632,CI.4.11,finished,finished,DA.4.19,1831,Samsung SM-G935F,0,0,
1846,1846,43880.88947,2.24,2.8,2902,334,1,client,finished,1,upfront,3823,463,,3729,CI.4.18,finished,finished,DA.4.39,1535,HMD Global Nokia 6.1,1,0,-1284
3781,3781,43900.55795,2.2,2.2,27,112,1,client,finished,1,upfront,1125,378,,827,CI.4.19,finished,finished,DA.4.31,1184,Samsung SM-A605FN,1,0,-1110
3488,3488,43897.51681,6.53,5,7674,1039,1,client,finished,1,upfront,6461,607,,494,CI.4.19,finished,finished,DA.4.42,524,Samsung SM-N910C,1,0,-772
3951,3951,43902.17565,17.23,16.8,27946,1930,1,client,finished,1,upfront,27497,1812,,1016,CA.5.46,finished,finished,DA.4.42,973,Blackview BV9000Pro-F,1,0,
3884,3884,43901.53052,4.98,4.8,7784,927,1,client,finished,1,upfront,7368,915,,1142,CI.4.23,finished,finished,DA.4.39,364,Coolpad E502,1,0,-954
4056,4056,43903.1172,3.99,2.7,5144,444,1,client,finished,1,upfront,2652,337,,1267,CA.5.47,finished,finished,DI.3.39,5,"iPhone10,5",1,0,-180
4028,4028,43902.80964,12962.52,,11621,548,0,client,finished,1,prediction,4552,644,,1112,CI.4.17,finished,finished,DA.4.42,1351,TECNO-J8,0,0,
85,85,43863.70541,7.85,4,7881,1535,1,client,finished,1,upfront,4507,550,,1449,CA.5.40,finished,finished,DA.4.37,1633,Sony F3116,1,0,0
209,209,43865.24249,4.98,4.5,5043,674,1,client,finished,1,upfront,5007,509,,1587,CA.5.36,finished,finished,DA.4.37,1877,Samsung SM-G970F,1,0,
540,540,43868.63242,8.17,7.8,7192,1480,1,client,finished,1,upfront,6820,1410,,1961,CI.4.17,finished,finished,DI.3.33,170,"iPhone10,4",1,0,-202
1296,1296,43875.74781,15.09,6,6424,2422,1,client,finished,1,upfront,4019,540,,2929,CI.4.17,finished,finished,DA.4.39,54,HUAWEI BLA-L29,1,0,-260
78,78,43863.63287,14767.5,13000,11127,1773,1,client,finished,1,upfront,9656,1446,,1432,CA.5.42,finished,finished,DA.4.34,1072,TECNO MOBILE LIMITED TECNO KA7,0,0,
615,615,43869.10112,17.74,10.4,20227,2248,1,client,finished,1,upfront,12537,1063,,2360,CI.4.17,finished,finished,DA.4.37,785,LENOVO Lenovo TB-8504X,1,0,-1245
918,918,43871.72155,8.29,,13888,1600,1,client,finished,2,upfront_destination_changed,8499,765,client_destination_changed,2378,CI.4.17,finished,finished,DI.3.33,181,"iPhone6,2",1,0,-719
1485,1485,43876.86861,2.5,2.9,1649,267,1,client,finished,1,upfront,2331,455,,3004,CA.5.44,finished,finished,DA.4.39,139,HMD Global TA-1032,1,0,-8
1559,1559,43877.70214,4.36,4.2,3472,454,1,client,finished,1,upfront,3274,426,,3106,CA.5.44,finished,finished,DA.4.39,1877,Samsung SM-G970F,1,0,
1324,1324,43875.85352,12414.65,8000,9027,1216,0,client,finished,1,upfront,5008,849,,3064,CA.5.13,finished,finished,DA.4.39,1384,Foxconn TG-L800S,0,0,
1520,1520,43877.11124,2.78,3.5,3041,307,1,client,finished,1,upfront,3673,478,,3160,CI.4.17,finished,finished,DA.4.39,1500,Samsung SM-G390F,1,0,-1012
1873,1873,43881.43786,11.66,12,15766,1740,1,client,finished,1,upfront,16396,1750,,3502,CI.3.99,finished,finished,DA.4.39,863,Samsung SM-G955F,1,0,-210
2009,2009,43882.53841,5.23,3.2,4525,1043,1,client,finished,1,upfront,2861,496,,3665,CA.5.44,finished,finished,DA.4.39,2119,Samsung SM-J510FN,1,0,-152
2092,2092,43883.04296,9.69,10.2,14632,1141,1,client,finished,1,upfront,15324,1220,,3770,CA.5.36,finished,finished,DA.4.39,777,HUAWEI VTR-L29,1,0,0
2258,2258,43884.06881,4.64,4.5,5510,470,1,client,finished,1,upfront,5529,426,,3898,CI.4.19,finished,finished,DA.4.31,1804,Samsung SM-G955F,1,0,-40
2146,2146,43883.47748,3.91,4.2,3836,627,1,client,finished,1,upfront,3859,729,,3788,CA.5.44,finished,finished,DA.4.39,1204,HUAWEI WAS-LX1,1,0,
1990,1990,43882.42545,16551.78,,11859,2388,1,client,finished,1,prediction,11532,1630,,3642,CA.4.77,finished,finished,DA.4.37,1776,Infinix X572,0,0,
2072,2072,43882.90884,3.3,3.2,3526,434,1,client,finished,1,upfront,3355,405,,4072,CI.4.18,finished,finished,DA.4.39,621,Samsung SM-G930F,1,0,0
61,61,43863.53032,15793.79,14000,4622,1448,1,client,finished,1,upfront,4405,1054,,1414,CA.5.40,finished,finished,DA.4.38,1843,HMD Global Nokia 2.2,0,0,
178,178,43864.72444,7378.36,7000,9290,2175,1,client,finished,1,upfront,9047,1779,,1556,CI.4.17,finished,finished,DA.4.37,822,Itel S12,0,0,
489,489,43868.17684,4.41,3.6,4864,657,1,client,finished,1,upfront,4016,480,,1935,CA.4.45,finished,finished,DA.4.37,1717,Samsung SM-A600FN,1,0,-938
750,750,43870.12088,47927.67,33500,20930,2953,0,client,finished,1,upfront,15897,1857,,2165,CA.5.36,finished,finished,DA.4.37,909,TECNO MOBILE LIMITED TECNO CA7,0,0,
713,713,43869.87308,7.3,5.8,13230,1159,1,client,finished,1,upfront,10621,817,,2140,CA.5.43,finished,finished,DA.4.37,1787,Samsung SM-A505FN,1,0,-418
736,736,43870.00609,12.53,12.4,18315,1663,1,driver,finished,3,upfront,19107,1483,,2155,CI.4.17,finished,finished,DA.4.39,1307,Samsung SM-A705FN,1,0,
888,888,43871.50721,22670.41,9000,13175,3953,0,client,finished,1,upfront,5532,1013,,2342,CA.5.40,finished,finished,DA.4.39,133,TECNO MOBILE LIMITED TECNO KB7j,0,0,
1323,1323,43875.8387,2,2,1338,298,1,client,finished,1,upfront,1345,291,,2827,CA.5.43,finished,finished,DA.4.39,1747,Samsung SM-J320FN,1,0,-9
1461,1461,43876.70515,4.63,3.2,7344,813,1,client,finished,1,upfront,4164,625,,2984,CI.4.18,finished,finished,DA.4.39,861,HUAWEI MAR-LX1A,1,0,-120
1567,1567,43877.78171,3.55,2.6,3642,517,1,client,finished,1,upfront,2336,332,,3117,CI.4.18,finished,finished,DI.3.34,229,"iPhone8,1",1,0,-1190
1819,1819,43880.67294,20.02,19.5,28882,2898,1,client,finished,1,upfront,29330,2617,,3454,CI.4.18,finished,finished,DA.4.39,422,HUAWEI MAR-LX1A,1,0,-2550
1844,1844,43880.88,6000,,42,167,1,client,finished,1,prediction,4560,561,,3456,CI.4.18,finished,finished,DI.3.34,235,"iPhone10,2",0,0,
1822,1822,43880.67295,5.37,5.6,7378,1239,1,client,finished,1,upfront,7580,1308,,3521,CI.4.19,finished,finished,DA.4.39,1747,Samsung SM-J320FN,1,0,-132
2078,2078,43882.95008,21.46,,15058,1485,1,driver,finished,2,upfront_destination_changed,10834,999,driver_destination_changed,3728,CI.4.18,finished,finished,DA.4.41,674,Samsung SM-J600FN,1,0,-532
2045,2045,43882.69069,10.59,10.7,14296,1556,1,client,finished,1,upfront,12724,1884,,3783,CA.5.44,finished,finished,DA.4.39,1416,Samsung SM-A605FN,1,0,
377,377,43866.76462,6000,6000,2920,641,1,client,finished,1,upfront,3047,564,,4303,CA.5.07,finished,finished,DA.4.37,1255,TECNO MOBILE LIMITED TECNO KB8,0,0,
2592,2592,43888.1676,6000,,56,518,1,client,finished,1,prediction,1101,171,,4380,CI.4.18,finished,finished,DA.4.39,313,HUAWEI BLN-L21,0,0,
1114,1114,43873.99823,6000,13000,398,189,1,client,finished,1,upfront,10303,1301,,2623,CI.4.14,finished,finished,DI.3.34,196,"iPhone8,1",0,0,
